generation_time,C.NTP.offset,Difference
1407240784253.0,1378.0,-1944.0
1407240784300.0,1124.0,-1918.0
1407240784303.0,-65610.0,-1935.0
1407240784308.0,-70798.0,-1951.0
1407240784310.0,-890.0,-1970.0
1407240784358.0,714.0,-1943.0
1407240784386.0,6683.0,-1935.0
1407240784397.0,1378.0,-1945.0
1407240784417.0,105.0,-1946.0
1407240784429.0,50413.0,-1954.0
1407240784433.0,-23434.0,-1971.0
1407240784472.0,-70798.0,-1953.0
1407240784500.0,1124.0,-1946.0
1407240784502.0,714.0,-1964.0
1407240784513.0,-890.0,-1974.0
1407240784552.0,-65610.0,-1956.0
1407240784584.0,6683.0,-1944.0
1407240784589.0,50413.0,-1960.0
1407240784612.0,105.0,-1958.0
1407240784649.0,-23434.0,-1942.0
1407240784656.0,1378.0,-1955.0
1407240784700.0,-70798.0,-1932.0
1407240784704.0,1124.0,-1949.0
1407240784716.0,714.0,-1957.0
1407240784771.0,-890.0,-1923.0
1407240784776.0,1378.0,-1939.0
1407240784785.0,-65610.0,-1951.0
1407240784787.0,6683.0,-1969.0
1407240784836.0,105.0,-1941.0
1407240784853.0,50413.0,-1945.0
1407240784860.0,-23434.0,-1958.0
1407240784900.0,1124.0,-1939.0
1407240784919.0,-70798.0,-1941.0
1407240784947.0,-65610.0,-1934.0
1407240784950.0,-890.0,-1951.0
1407240784986.0,714.0,-1936.0
1407240784990.0,6683.0,-1953.0
1407240785012.0,50413.0,-1951.0
1407240785051.0,105.0,-1933.0
1407240785053.0,-23434.0,-1952.0
1407240785078.0,1378.0,-1947.0
1407240785102.0,-70798.0,-1944.0
1407240785103.0,1124.0,-1964.0
1407240785121.0,-890.0,-1967.0
1407240785150.0,-65610.0,-1958.0
1407240785193.0,714.0,-1936.0
1407240785214.0,50413.0,-1936.0
1407240785216.0,105.0,-1954.0
1407240785220.0,1378.0,-1971.0
1407240785251.0,6683.0,-1961.0
1407240785273.0,-23434.0,-1960.0
1407240785300.0,1124.0,-1953.0
1407240785302.0,-70798.0,-1972.0
1407240785309.0,-890.0,-1986.0
1407240785376.0,-65610.0,-1939.0
1407240785385.0,714.0,-1951.0
1407240785396.0,1378.0,-1961.0
1407240785410.0,6683.0,-1968.0
1407240785452.0,50413.0,-1946.0
1407240785455.0,105.0,-1964.0
1407240785500.0,-23434.0,-1940.0
1407240785510.0,-70798.0,-1950.0
1407240785511.0,1124.0,-1970.0
1407240785551.0,-890.0,-1951.0
1407240785583.0,-65610.0,-1940.0
1407240785587.0,714.0,-1956.0
1407240785591.0,1378.0,-1973.0
1407240785611.0,6683.0,-1974.0
1407240785633.0,50413.0,-1972.0
1407240785647.0,105.0,-1979.0
1407240785700.0,-23434.0,-1947.0
1407240785702.0,-70798.0,-1966.0
1407240785714.0,1124.0,-1974.0
1407240785753.0,-890.0,-1956.0
1407240785786.0,714.0,-1944.0
1407240785793.0,-65610.0,-1957.0
1407240785813.0,6683.0,-1958.0
1407240785850.0,105.0,-1942.0
1407240785900.0,50413.0,-1913.0
1407240785902.0,1378.0,-1931.0
1407240785909.0,-23434.0,-1945.0
1407240785917.0,-70798.0,-1958.0
1407240785974.0,1124.0,-1921.0
1407240785988.0,-890.0,-1928.0
1407240785995.0,-65610.0,-1942.0
1407240786015.0,714.0,-1943.0
1407240786027.0,1378.0,-1951.0
1407240786051.0,6683.0,-1948.0
1407240786074.0,105.0,-1946.0
1407240786100.0,50413.0,-1940.0
1407240786120.0,-23434.0,-1941.0
1407240786152.0,-70798.0,-1930.0
1407240786188.0,1124.0,-1915.0
1407240786191.0,-890.0,-1932.0
1407240786225.0,-65610.0,-1919.0
1407240786247.0,714.0,-1918.0
1407240786262.0,6683.0,-1923.0
1407240786302.0,50413.0,-1904.0
1407240786323.0,105.0,-1904.0
1407240786351.0,1378.0,-1897.0
1407240786375.0,-23434.0,-1893.0
1407240786386.0,1124.0,-1903.0
1407240786394.0,-70798.0,-1916.0
1407240786434.0,-890.0,-1896.0
1407240786438.0,-65610.0,-1913.0
1407240786452.0,714.0,-1920.0
1407240786498.0,1378.0,-1895.0
1407240786500.0,50413.0,-1913.0
1407240786502.0,105.0,-1932.0
1407240786510.0,-23434.0,-1945.0
1407240786575.0,6683.0,-1900.0
1407240786587.0,1124.0,-1909.0
1407240786597.0,-70798.0,-1920.0
1407240786608.0,-890.0,-1929.0
1407240786623.0,-65610.0,-1935.0
1407240786660.0,714.0,-1919.0
1407240786678.0,50413.0,-1922.0
1407240786702.0,105.0,-1918.0
1407240786713.0,1378.0,-1928.0
1407240786714.0,-23434.0,-1948.0
1407240786755.0,1124.0,-1927.0
1407240786784.0,-70798.0,-1919.0
1407240786792.0,-65610.0,-1932.0
1407240786814.0,-890.0,-1931.0
1407240786824.0,714.0,-1941.0
1407240786828.0,1378.0,-1958.0
1407240786883.0,50413.0,-1924.0
1407240786891.0,105.0,-1936.0
1407240786902.0,-23434.0,-1946.0
1407240786915.0,-70798.0,-1954.0
1407240786950.0,-890.0,-1940.0
1407240786987.0,714.0,-1923.0
1407240787013.0,-65610.0,-1918.0
1407240787042.0,1124.0,-1910.0
1407240787067.0,50413.0,-1905.0
1407240787100.0,105.0,-1893.0
1407240787118.0,1378.0,-1896.0
1407240787120.0,-23434.0,-1915.0
1407240787179.0,6683.0,-1876.0
1407240787180.0,-70798.0,-1896.0
1407240787188.0,-890.0,-1909.0
1407240787190.0,1124.0,-1927.0
1407240787220.0,6683.0,-1918.0
1407240787250.0,714.0,-1909.0
1407240787257.0,50413.0,-1923.0
1407240787301.0,-65610.0,-1899.0
1407240787317.0,105.0,-1904.0
1407240787321.0,6683.0,-1921.0
1407240787355.0,6683.0,-1907.0
1407240787377.0,1378.0,-1906.0
1407240787392.0,-23434.0,-1912.0
1407240787409.0,1124.0,-1916.0
1407240787425.0,-70798.0,-1920.0
1407240787475.0,6683.0,-1891.0
1407240787478.0,-890.0,-1909.0
1407240787500.0,-65610.0,-1907.0
1407240787505.0,6683.0,-1923.0
1407240787508.0,714.0,-1941.0
1407240787553.0,105.0,-1917.0
1407240787587.0,50413.0,-1903.0
1407240787595.0,1378.0,-1916.0
1407240787626.0,-23434.0,-1906.0
1407240787631.0,1124.0,-1921.0
1407240787639.0,-70798.0,-1934.0
1407240787676.0,-70798.0,-1918.0
1407240787700.0,-890.0,-1915.0
1407240787702.0,-65610.0,-1933.0
1407240787711.0,714.0,-1945.0
1407240787776.0,1378.0,-1901.0
1407240787782.0,50413.0,-1915.0
1407240787789.0,105.0,-1929.0
1407240787818.0,-23434.0,-1921.0
1407240787837.0,1124.0,-1923.0
1407240787857.0,-890.0,-1923.0
1407240787899.0,714.0,-1902.0
1407240787902.0,-65610.0,-1920.0
1407240787914.0,6683.0,-1928.0
1407240787947.0,1378.0,-1916.0
1407240787977.0,50413.0,-1907.0
1407240787985.0,105.0,-1920.0
1407240787995.0,-23434.0,-1930.0
1407240788035.0,-70798.0,-1911.0
1407240788043.0,1124.0,-1924.0
1407240788054.0,-890.0,-1933.0
1407240788099.0,-65610.0,-1909.0
1407240788100.0,714.0,-1929.0
1407240788117.0,6683.0,-1933.0
1407240788120.0,105.0,-1950.0
1407240788150.0,50413.0,-1941.0
1407240788188.0,-23434.0,-1924.0
1407240788196.0,1378.0,-1936.0
1407240788225.0,1124.0,-1928.0
1407240788242.0,-70798.0,-1932.0
1407240788256.0,-890.0,-1938.0
1407240788300.0,714.0,-1915.0
1407240788302.0,-65610.0,-1934.0
1407240788309.0,50413.0,-1948.0
1407240788319.0,6683.0,-1958.0
1407240788373.0,105.0,-1925.0
1407240788386.0,1378.0,-1933.0
1407240788391.0,-23434.0,-1948.0
1407240788434.0,1124.0,-1926.0
1407240788442.0,-70798.0,-1939.0
1407240788452.0,-890.0,-1950.0
1407240788477.0,714.0,-1945.0
1407240788499.0,-65610.0,-1944.0
1407240788504.0,6683.0,-1960.0
1407240788522.0,50413.0,-1962.0
1407240788551.0,105.0,-1954.0
1407240788587.0,-23434.0,-1939.0
1407240788594.0,1378.0,-1953.0
1407240788644.0,1124.0,-1923.0
1407240788652.0,714.0,-1936.0
1407240788654.0,-70798.0,-1955.0
1407240788699.0,-65610.0,-1930.0
1407240788709.0,-890.0,-1941.0
1407240788720.0,1378.0,-1951.0
1407240788747.0,6683.0,-1945.0
1407240788755.0,50413.0,-1957.0
1407240788785.0,105.0,-1948.0
1407240788796.0,-23434.0,-1958.0
1407240788833.0,1124.0,-1941.0
1407240788852.0,-70798.0,-1943.0
1407240788853.0,-890.0,-1963.0
1407240788899.0,714.0,-1938.0
1407240788901.0,-65610.0,-1956.0
1407240788905.0,6683.0,-1973.0
1407240788912.0,50413.0,-1987.0
1407240788974.0,105.0,-1945.0
1407240788984.0,-23434.0,-1956.0
1407240788995.0,1378.0,-1966.0
1407240789009.0,1124.0,-1973.0
1407240789026.0,-70798.0,-1976.0
1407240789041.0,-890.0,-1982.0
1407240789100.0,-65610.0,-1944.0
1407240789102.0,714.0,-1962.0
1407240789103.0,6683.0,-1982.0
1407240789115.0,50413.0,-1991.0
1407240789154.0,105.0,-1973.0
1407240789186.0,1378.0,-1961.0
1407240789192.0,-23434.0,-1976.0
1407240789245.0,1124.0,-1944.0
1407240789254.0,-70798.0,-1955.0
1407240789257.0,714.0,-1973.0
1407240789275.0,-65610.0,-1976.0
1407240789300.0,-890.0,-1972.0
1407240789304.0,-890.0,-1988.0
1407240789318.0,1378.0,-1995.0
1407240789350.0,6683.0,-1984.0
1407240789389.0,105.0,-1965.0
1407240789390.0,50413.0,-1985.0
1407240789421.0,-23434.0,-1975.0
1407240789443.0,-70798.0,-1974.0
1407240789460.0,1124.0,-1977.0
1407240789499.0,105.0,-1959.0
1407240789502.0,-890.0,-1977.0
1407240789521.0,-65610.0,-1978.0
1407240789573.0,714.0,-1947.0
1407240789580.0,1378.0,-1961.0
1407240789592.0,6683.0,-1970.0
1407240789600.0,105.0,-1982.0
1407240789628.0,50413.0,-1975.0
1407240789640.0,-23434.0,-1984.0
1407240789663.0,1124.0,-1981.0
1407240789702.0,-70798.0,-1963.0
1407240789704.0,-65610.0,-1982.0
1407240789708.0,-70798.0,-1999.0
1407240789757.0,6683.0,-1970.0
1407240789759.0,714.0,-1989.0
1407240789785.0,50413.0,-1984.0
1407240789795.0,-23434.0,-1994.0
1407240789815.0,1124.0,-1995.0
1407240789818.0,-890.0,-2013.0
1407240789823.0,1378.0,-2028.0
1407240789879.0,-65610.0,-1993.0
1407240789902.0,714.0,-1991.0
1407240789905.0,6683.0,-2009.0
1407240789911.0,50413.0,-2023.0
1407240789957.0,1378.0,-1998.0
1407240789982.0,105.0,-1994.0
1407240789986.0,-23434.0,-2010.0
1407240790012.0,1124.0,-2005.0
1407240790024.0,-70798.0,-2014.0
1407240790056.0,714.0,-2003.0
1407240790075.0,-890.0,-2004.0
1407240790101.0,-65610.0,-1999.0
1407240790104.0,50413.0,-2017.0
1407240790113.0,6683.0,-2028.0
1407240790178.0,105.0,-1984.0
1407240790185.0,1378.0,-1998.0
1407240790208.0,-23434.0,-1996.0
1407240790238.0,-70798.0,-1986.0
1407240790251.0,1124.0,-1994.0
1407240790268.0,-890.0,-1998.0
1407240790300.0,-65610.0,-1986.0
1407240790316.0,714.0,-1991.0
1407240790320.0,1378.0,-2008.0
1407240790351.0,6683.0,-1998.0
1407240790357.0,50413.0,-2012.0
1407240790386.0,-23434.0,-2004.0
1407240790388.0,105.0,-2023.0
1407240790425.0,-70798.0,-2006.0
1407240790438.0,1124.0,-2014.0
1407240790448.0,-890.0,-2025.0
1407240790500.0,-65610.0,-1994.0
1407240790502.0,714.0,-2012.0
1407240790504.0,6683.0,-2031.0
1407240790519.0,105.0,-2037.0
1407240790550.0,50413.0,-2026.0
1407240790587.0,-23434.0,-2010.0
1407240790590.0,1378.0,-2028.0
1407240790617.0,-70798.0,-2022.0
1407240790628.0,1124.0,-2031.0
1407240790680.0,-65610.0,-2000.0
1407240790699.0,714.0,-2002.0
1407240790701.0,-890.0,-2020.0
1407240790705.0,6683.0,-2037.0
1407240790722.0,1378.0,-2041.0
1407240790775.0,50413.0,-2009.0
1407240790789.0,105.0,-2015.0
1407240790793.0,-23434.0,-2032.0
1407240790812.0,1124.0,-2034.0
1407240790852.0,-70798.0,-2014.0
1407240790859.0,-890.0,-2028.0
1407240790875.0,714.0,-2033.0
1407240790901.0,6683.0,-2028.0
1407240790904.0,1378.0,-2045.0
1407240790909.0,-65610.0,-2061.0
1407240790959.0,50413.0,-2032.0
1407240790986.0,105.0,-2025.0
1407240790996.0,-23434.0,-2036.0
1407240791013.0,1124.0,-2040.0
1407240791032.0,-70798.0,-2042.0
1407240791054.0,-890.0,-2040.0
1407240791099.0,-65610.0,-2016.0
1407240791104.0,1378.0,-2032.0
1407240791112.0,714.0,-2044.0
1407240791154.0,6683.0,-2023.0
1407240791183.0,50413.0,-2015.0
1407240791184.0,105.0,-2035.0
1407240791198.0,-23434.0,-2041.0
1407240791223.0,1124.0,-2037.0
1407240791226.0,-70798.0,-2055.0
1407240791251.0,-890.0,-2050.0
1407240791300.0,-65610.0,-2022.0
1407240791304.0,714.0,-2039.0
1407240791307.0,6683.0,-2057.0
1407240791315.0,105.0,-2069.0
1407240791377.0,50413.0,-2028.0
1407240791385.0,-23434.0,-2041.0
1407240791386.0,-70798.0,-2060.0
1407240791432.0,-890.0,-2035.0
1407240791433.0,1378.0,-2055.0
1407240791444.0,1124.0,-2064.0
1407240791500.0,-65610.0,-2029.0
1407240791504.0,714.0,-2046.0
1407240791507.0,50413.0,-2064.0
1407240791517.0,6683.0,-2074.0
1407240791552.0,1378.0,-2060.0
1407240791587.0,105.0,-2046.0
1407240791589.0,-23434.0,-2064.0
1407240791615.0,-70798.0,-2059.0
1407240791643.0,1124.0,-2052.0
1407240791672.0,-65610.0,-2044.0
1407240791702.0,714.0,-2034.0
1407240791704.0,-890.0,-2053.0
1407240791706.0,6683.0,-2072.0
1407240791720.0,1378.0,-2078.0
1407240791750.0,50413.0,-2069.0
1407240791792.0,105.0,-2048.0
1407240791808.0,-23434.0,-2053.0
1407240791811.0,-70798.0,-2070.0
1407240791840.0,1124.0,-2062.0
1407240791852.0,-65610.0,-2071.0
1407240791899.0,714.0,-2044.0
1407240791919.0,1378.0,-2045.0
1407240791923.0,-890.0,-2062.0
1407240791959.0,50413.0,-2047.0
1407240791974.0,6683.0,-2052.0
1407240791986.0,105.0,-2061.0
1407240791994.0,-23434.0,-2074.0
1407240792012.0,1124.0,-2076.0
1407240792025.0,-70798.0,-2084.0
1407240792026.0,-890.0,-2104.0
1407240792086.0,-65610.0,-2065.0
1407240792100.0,714.0,-2071.0
1407240792102.0,6683.0,-2090.0
1407240792110.0,50413.0,-2103.0
1407240792152.0,105.0,-2081.0
1407240792195.0,1378.0,-2059.0
1407240792197.0,-23434.0,-2078.0
1407240792252.0,-70798.0,-2044.0
1407240792255.0,1124.0,-2061.0
1407240792268.0,-890.0,-2069.0
1407240792300.0,-65610.0,-2058.0
1407240792303.0,714.0,-2075.0
1407240792309.0,50413.0,-2090.0
1407240792313.0,6683.0,-2107.0
1407240792351.0,105.0,-2090.0
1407240792384.0,-23434.0,-2077.0
1407240792398.0,1378.0,-2084.0
1407240792409.0,-70798.0,-2094.0
1407240792460.0,1124.0,-2063.0
1407240792478.0,-890.0,-2066.0
1407240792500.0,-65610.0,-2065.0
1407240792502.0,714.0,-2084.0
1407240792516.0,1378.0,-2090.0
1407240792568.0,50413.0,-2059.0
1407240792578.0,6683.0,-2070.0
1407240792587.0,105.0,-2081.0
1407240792609.0,1124.0,-2080.0
1407240792612.0,-23434.0,-2098.0
1407240792641.0,-70798.0,-2090.0
1407240792652.0,714.0,-2099.0
1407240792699.0,-65610.0,-2073.0
1407240792700.0,-890.0,-2093.0
1407240792705.0,1378.0,-2108.0
1407240792719.0,6683.0,-2115.0
1407240792748.0,50413.0,-2107.0
1407240792786.0,105.0,-2090.0
1407240792790.0,-23434.0,-2106.0
1407240792813.0,-70798.0,-2104.0
1407240792832.0,1124.0,-2106.0
1407240792842.0,-890.0,-2116.0
1407240792878.0,-65610.0,-2101.0
1407240792900.0,714.0,-2100.0
1407240792904.0,6683.0,-2117.0
1407240792921.0,105.0,-2120.0
1407240792952.0,50413.0,-2110.0
1407240792986.0,-23434.0,-2097.0
1407240792993.0,1124.0,-2110.0
1407240793015.0,-70798.0,-2109.0
1407240793041.0,1378.0,-2104.0
1407240793055.0,-890.0,-2110.0
1407240793086.0,-65610.0,-2100.0
1407240793096.0,6683.0,-2111.0
1407240793099.0,714.0,-2129.0
1407240793109.0,50413.0,-2139.0
1407240793174.0,105.0,-2095.0
1407240793188.0,1378.0,-2102.0
1407240793196.0,-23434.0,-2114.0
1407240793223.0,1124.0,-2108.0
1407240793248.0,-70798.0,-2104.0
1407240793269.0,-890.0,-2104.0
1407240793301.0,-65610.0,-2092.0
1407240793304.0,6683.0,-2110.0
1407240793311.0,714.0,-2124.0
1407240793351.0,1378.0,-2104.0
1407240793375.0,50413.0,-2101.0
1407240793383.0,105.0,-2114.0
1407240793389.0,-23434.0,-2129.0
1407240793423.0,1124.0,-2115.0
1407240793440.0,-70798.0,-2119.0
1407240793455.0,-890.0,-2125.0
1407240793499.0,714.0,-2101.0
1407240793500.0,-65610.0,-2121.0
1407240793514.0,1378.0,-2128.0
1407240793519.0,6683.0,-2144.0
1407240793552.0,50413.0,-2131.0
1407240793586.0,105.0,-2118.0
1407240793587.0,-23434.0,-2138.0
1407240793629.0,-70798.0,-2116.0
1407240793634.0,1124.0,-2132.0
1407240793654.0,714.0,-2133.0
1407240793678.0,-890.0,-2130.0
1407240793701.0,-65610.0,-2127.0
1407240793705.0,50413.0,-2144.0
1407240793717.0,6683.0,-2153.0
1407240793777.0,105.0,-2113.0
1407240793785.0,-23434.0,-2126.0
1407240793788.0,-70798.0,-2144.0
1407240793811.0,1378.0,-2142.0
1407240793848.0,1124.0,-2125.0
1407240793879.0,-890.0,-2115.0
1407240793900.0,-65610.0,-2115.0
1407240793904.0,1378.0,-2131.0
1407240793909.0,714.0,-2147.0
1407240793920.0,50413.0,-2157.0
1407240793959.0,6683.0,-2139.0
1407240793991.0,105.0,-2127.0
1407240794000.0,-23434.0,-2139.0
1407240794014.0,-70798.0,-2146.0
1407240794038.0,1124.0,-2142.0
1407240794051.0,-890.0,-2150.0
1407240794100.0,-65610.0,-2122.0
1407240794102.0,714.0,-2141.0
1407240794123.0,1378.0,-2140.0
1407240794142.0,50413.0,-2142.0
1407240794188.0,105.0,-2117.0
1407240794194.0,6683.0,-2131.0
1407240794224.0,-23434.0,-2122.0
1407240794252.0,1124.0,-2115.0
1407240794269.0,-70798.0,-2119.0
1407240794300.0,-890.0,-2108.0
1407240794302.0,714.0,-2127.0
1407240794310.0,-65610.0,-2140.0
1407240794319.0,1378.0,-2151.0
1407240794374.0,6683.0,-2117.0
1407240794385.0,50413.0,-2127.0
1407240794397.0,105.0,-2136.0
1407240794414.0,-23434.0,-2139.0
1407240794423.0,1124.0,-2151.0
1407240794501.0,-890.0,-2094.0
1407240794502.0,-70798.0,-2113.0
1407240794509.0,714.0,-2127.0
1407240794513.0,-65610.0,-2144.0
1407240794548.0,6683.0,-2129.0
1407240794584.0,105.0,-2114.0
1407240794611.0,-23434.0,-2108.0
1407240794617.0,50413.0,-2123.0
1407240794640.0,1378.0,-2120.0
1407240794651.0,1124.0,-2130.0
1407240794679.0,-70798.0,-2123.0
1407240794699.0,-890.0,-2123.0
1407240794704.0,50413.0,-2139.0
1407240794715.0,714.0,-2149.0
1407240794752.0,105.0,-2133.0
1407240794787.0,1378.0,-2118.0
1407240794788.0,-65610.0,-2138.0
1407240794816.0,-23434.0,-2131.0
1407240794839.0,6683.0,-2128.0
1407240794846.0,1124.0,-2142.0
1407240794900.0,-890.0,-2109.0
1407240794902.0,-70798.0,-2128.0
1407240794918.0,714.0,-2132.0
1407240794975.0,1378.0,-2096.0
1407240794977.0,6683.0,-2115.0
1407240794986.0,50413.0,-2126.0
1407240794990.0,105.0,-2143.0
1407240795018.0,-23434.0,-2136.0
1407240795029.0,-70798.0,-2146.0
1407240795044.0,1124.0,-2151.0
1407240795100.0,-890.0,-2116.0
1407240795118.0,1378.0,-2119.0
1407240795120.0,6683.0,-2137.0
1407240795121.0,714.0,-2157.0
1407240795152.0,50413.0,-2147.0
1407240795188.0,105.0,-2132.0
1407240795192.0,-23434.0,-2148.0
1407240795221.0,-65610.0,-2140.0
1407240795241.0,1124.0,-2141.0
1407240795251.0,-70798.0,-2151.0
1407240795278.0,-890.0,-2145.0
1407240795299.0,-65610.0,-2145.0
1407240795301.0,-65610.0,-2164.0
1407240795308.0,714.0,-2177.0
1407240795353.0,50413.0,-2153.0
1407240795385.0,6683.0,-2142.0
1407240795395.0,105.0,-2152.0
1407240795431.0,-23434.0,-2137.0
1407240795441.0,1378.0,-2148.0
1407240795446.0,1124.0,-2164.0
1407240795475.0,-70798.0,-2155.0
1407240795504.0,-65610.0,-2147.0
1407240795511.0,-890.0,-2161.0
1407240795552.0,105.0,-2140.0
1407240795574.0,714.0,-2139.0
1407240795582.0,6683.0,-2152.0
1407240795589.0,50413.0,-2166.0
1407240795630.0,1378.0,-2145.0
1407240795642.0,-23434.0,-2154.0
1407240795657.0,1124.0,-2160.0
1407240795692.0,-70798.0,-2145.0
1407240795702.0,714.0,-2156.0
1407240795714.0,-65610.0,-2165.0
1407240795748.0,-890.0,-2152.0
1407240795780.0,50413.0,-2140.0
1407240795785.0,6683.0,-2156.0
1407240795828.0,105.0,-2134.0
1407240795833.0,1378.0,-2149.0
1407240795891.0,-23434.0,-2112.0
1407240795900.0,-70798.0,-2124.0
1407240795902.0,1124.0,-2143.0
1407240795917.0,-65610.0,-2148.0
1407240795952.0,-890.0,-2134.0
1407240795953.0,714.0,-2154.0
1407240795986.0,1378.0,-2141.0
1407240795988.0,6683.0,-2160.0
1407240796010.0,50413.0,-2159.0
1407240796049.0,-23434.0,-2141.0
1407240796053.0,105.0,-2157.0
1407240796078.0,1124.0,-2153.0
1407240796101.0,-890.0,-2151.0
1407240796104.0,-70798.0,-2168.0
1407240796119.0,-65610.0,-2174.0
1407240796176.0,714.0,-2138.0
1407240796191.0,6683.0,-2143.0
1407240796210.0,105.0,-2145.0
1407240796242.0,50413.0,-2134.0
1407240796277.0,1378.0,-2120.0
1407240796279.0,-23434.0,-2138.0
1407240796289.0,-70798.0,-2149.0
1407240796299.0,1124.0,-2160.0
1407240796304.0,-65610.0,-2175.0
1407240796322.0,-890.0,-2178.0
1407240796353.0,714.0,-2168.0
1407240796386.0,6683.0,-2156.0
1407240796394.0,1378.0,-2168.0
1407240796420.0,105.0,-2163.0
1407240796430.0,50413.0,-2174.0
1407240796458.0,-23434.0,-2166.0
1407240796499.0,1124.0,-2146.0
1407240796504.0,-890.0,-2162.0
1407240796509.0,-70798.0,-2178.0
1407240796551.0,714.0,-2156.0
1407240796564.0,-65610.0,-2164.0
1407240796587.0,6683.0,-2162.0
1407240796596.0,50413.0,-2173.0
1407240796613.0,1378.0,-2177.0
1407240796629.0,-23434.0,-2182.0
1407240796630.0,105.0,-2202.0
1407240796700.0,1124.0,-2152.0
1407240796702.0,-70798.0,-2171.0
1407240796712.0,-65610.0,-2182.0
1407240796719.0,-890.0,-2195.0
1407240796778.0,714.0,-2157.0
1407240796784.0,1378.0,-2172.0
1407240796793.0,50413.0,-2184.0
1407240796816.0,105.0,-2181.0
1407240796843.0,-23434.0,-2175.0
1407240796850.0,1124.0,-2189.0
1407240796900.0,714.0,-2159.0
1407240796901.0,-70798.0,-2179.0
1407240796902.0,-890.0,-2199.0
1407240796915.0,-65610.0,-2207.0
1407240796959.0,50413.0,-2183.0
1407240796986.0,105.0,-2177.0
1407240796990.0,-23434.0,-2194.0
1407240797014.0,1378.0,-2190.0
1407240797050.0,1124.0,-2175.0
1407240797074.0,-890.0,-2172.0
1407240797076.0,-70798.0,-2191.0
1407240797099.0,-65610.0,-2188.0
1407240797105.0,714.0,-2203.0
1407240797118.0,105.0,-2211.0
1407240797151.0,50413.0,-2198.0
1407240797188.0,6683.0,-2182.0
1407240797189.0,-23434.0,-2202.0
1407240797243.0,1378.0,-2169.0
1407240797253.0,-70798.0,-2179.0
1407240797255.0,6683.0,-2198.0
1407240797299.0,1124.0,-2175.0
1407240797305.0,-65610.0,-2189.0
1407240797321.0,714.0,-2194.0
1407240797372.0,6683.0,-2164.0
1407240797387.0,-890.0,-2170.0
1407240797392.0,50413.0,-2185.0
1407240797393.0,1378.0,-2205.0
1407240797415.0,6683.0,-2204.0
1407240797417.0,105.0,-2222.0
1407240797449.0,-23434.0,-2211.0
1407240797500.0,1124.0,-2181.0
1407240797504.0,-890.0,-2198.0
1407240797508.0,-70798.0,-2214.0
1407240797511.0,-65610.0,-2232.0
1407240797550.0,714.0,-2214.0
1407240797587.0,1378.0,-2197.0
1407240797595.0,6683.0,-2210.0
1407240797626.0,50413.0,-2200.0
1407240797630.0,105.0,-2217.0
1407240797651.0,-23434.0,-2216.0
1407240797700.0,-70798.0,-2188.0
1407240797702.0,1124.0,-2207.0
1407240797703.0,-890.0,-2226.0
1407240797711.0,-65610.0,-2239.0
1407240797749.0,714.0,-2222.0
1407240797782.0,6683.0,-2209.0
1407240797788.0,105.0,-2224.0
1407240797827.0,50413.0,-2206.0
1407240797844.0,-23434.0,-2210.0
1407240797858.0,1378.0,-2216.0
1407240797878.0,1124.0,-2217.0
1407240797900.0,-70798.0,-2216.0
1407240797902.0,-65610.0,-2234.0
1407240797914.0,-890.0,-2243.0
1407240797977.0,714.0,-2201.0
1407240797985.0,6683.0,-2214.0
1407240797986.0,50413.0,-2233.0
1407240798050.0,105.0,-2190.0
1407240798051.0,-23434.0,-2210.0
1407240798053.0,1378.0,-2228.0
1407240798099.0,-70798.0,-2203.0
1407240798100.0,1124.0,-2223.0
1407240798116.0,-890.0,-2228.0
1407240798153.0,714.0,-2211.0
1407240798177.0,-65610.0,-2208.0
1407240798188.0,1378.0,-2218.0
1407240798192.0,6683.0,-2234.0
1407240798227.0,50413.0,-2220.0
1407240798274.0,105.0,-2194.0
1407240798297.0,-23434.0,-2192.0
1407240798300.0,-70798.0,-2209.0
1407240798319.0,1124.0,-2211.0
1407240798343.0,-890.0,-2208.0
1407240798350.0,-65610.0,-2221.0
1407240798390.0,714.0,-2202.0
1407240798408.0,1378.0,-2205.0
1407240798449.0,6683.0,-2185.0
